,0
1g54,6.166647716139046
1g74,4.480727053964522
1g7f,4.325174297930786
1g7g,4.810070945863462
1g85,4.248679002682959
1gai,5.176988019615065
1gfy,4.152546733556871
1ghv,6.457409787717973
1ghw,6.1061049265817005
1ghy,6.187229676542546
1ghz,6.337962371772864
1gi1,5.646478449404418
1gi4,6.212557553728977
1gi7,5.718291829547374
1gj6,8.026009778233092
1gjc,5.877810591205164
1gnm,6.754604202809918
1gnn,6.636176616882423
1gno,6.473250727641781
1grp,3.4571471675405467
1gvw,6.492411361162021
1gvx,6.719435455583833
1gwv,4.414013873117474
1gx8,5.918826923443085
1gyx,3.8424925277421274
1gyy,4.718167334056638
1h0a,2.6038391990283336
1h1s,7.029699502965986
1h2k,2.7063592203343667
1h2t,6.311803521979489
1h46,5.3884275305612555
1h4w,4.891349929376354
1h5v,4.213648750891365
1h6h,2.9769023574214133
1hbv,7.180753955266334
1hdq,4.554569602064336
1hee,4.840315061238372
1hi3,3.9947888923855994
1hi5,4.0179218267769174
1hih,7.77793787512813
1hii,8.058151211113339
1hlk,5.733634046012637
1hmr,4.364027863080597
1hms,4.506721527863426
1hmt,4.605227105116925
1hn4,6.346669397876611
1hos,7.732982816669917
1hp5,3.7829034681086613
1hpo,7.4043324511512685
1hps,8.25846107506003
1hpv,6.879348019916463
1hpx,5.746613446428858
1hsh,7.795763916279641
1hsl,3.866749163726928
1hvh,7.200044690558369
1hvi,7.897542672248798
1hvj,7.55855900847897
1hvk,7.847770350874733
1hvl,7.263726709964173
1hvr,8.65823793932431
1hvs,7.550191226242536
1hwr,6.733760639919047
1hxb,7.870254874822754
1hxw,7.576869783651197
1i1e,6.154306234087751
1i2s,3.682262403170816
1i37,7.35190843183703
1i5r,8.049211260869765
1i7z,5.967827727320969
1i9n,5.243318589337534
1i9p,5.374943111439466
1ie9,8.405617370509782
1if8,5.5310585926098055
1igb,5.056328768618162
1ii5,3.54395722503443
1iiq,7.125620881316827
1ik4,4.357684352497782
1ikt,5.709366917949465
1ivp,7.720799415266072
1iy7,5.362054292633175
1izh,7.867046397257049
1izi,7.258686315514977
1j01,5.348063455862036
1j14,4.6947252330893345
1j36,5.864700739281202
1j37,3.9590581194948
1j4r,5.695801010352332
1jak,5.1288279809506045
1jao,5.011421973720453
1jet,5.234119834494155
1jeu,5.578616735711744
1jev,6.332468719538061
1jgl,8.621996202216868
1jlr,5.716730608285841
1jmf,5.383044744621233
1jmg,4.646149008649511
1jn4,6.307561224958342
1jq8,4.545687008515856
1jqy,4.121356582448886
1jsv,4.565426105290256
1jvu,4.9060794084647785
1jzs,5.840997735298419
1k1j,6.855420485456552
1k1l,7.5820039073338386
1k1m,7.046310561442191
1k1n,6.1517237838648215
1k1o,4.880223430000366
1k1y,6.775119013911846
1k21,5.792750962119429
1k22,6.421138672791091
1k27,6.297124404867242
1k4h,5.594678708753224
1k6c,7.524778712957249
1k6p,7.661520571416429
1k6t,7.198390439535284
1k6v,7.618396030897925
1kav,7.020805018395352
1kdk,8.19797214483832
1kjr,4.478430687745161
1km3,4.306068572954019
1kmy,5.392969551287853
1koj,5.040289178677206
1kpm,6.127563325265084
1kug,6.128409686253638
1kui,3.228317036695223
1kuk,6.243664467681888
1kyv,6.977332140874949
1kzk,7.705540435955883
1kzn,5.889642158247652
1l8g,4.951190099418821
1laf,4.958852114516864
1lag,4.4170401382554765
1lah,4.200590659887364
1lan,2.800841610136691
1lcp,2.9530349775441587
1lee,7.828180241613192
1lf2,7.4480977079222646
1lgt,5.4115338850207015
1lgw,4.690970817712418
1lhu,7.65770215436145
1li2,4.366761399232063
1lke,8.60932107207339
1lnm,8.510989313584897
1lpk,7.777728733032612
1lpz,7.743074097646683
1lrh,5.569737639522721
1lst,4.2978865005047435
1lyb,5.932484112122043
1lzq,7.299862826816021
1m0b,6.808981847116748
1m0o,6.039892917344818
1m1b,4.226955853888693
1m2p,7.555548481458523
1m2r,8.010415052415047
1m2x,3.9320459139939556
1m48,5.818244963880059
1m4h,6.336185013696898
1m5w,5.371914048413897
1m83,7.297600734719336
1mai,3.0846381657534034
1mes,7.572638678180314
1met,8.67595626180455
1mfa,4.839696728086402
1mfd,4.605887056846431
1mfi,4.635559703686093
1mmq,6.214823842657008
1mmr,4.825432747541683
1moq,3.9146203205002537
1mq5,6.033871863303923
1mrn,8.246289564678335
1mrs,6.244446477256438
1mrw,6.519829260359859
1mrx,7.813424882064788
1msm,7.834439116097152
1msn,8.599096891437267
1mtr,8.234374760480776
1mu6,6.430534678707836
1mu8,6.937474833561025
1mue,6.693252823746151
1my4,4.637875655118411
1n0s,7.897575547427691
1n3i,6.767277934009612
1n46,8.137537773424135
1n4h,6.972857619185868
1n4k,3.7382533793950854
1n51,6.744664007761689
1n5r,5.191864737536623
1ndv,4.558561837884318
1nf8,5.6657856222859
1nfu,7.669646336378449
1nfw,6.571682510610741
1nfx,7.025385859811921
1nh0,7.209882063238566
1nhz,6.379657891217303
1njc,5.66001043261482
1njd,5.97418452786972
1njs,7.527520642771412
1nl9,5.049379515377422
1nli,4.219302931925237
1nm6,6.014084502969018
1no6,5.282106753865502
1np0,4.27153704462097
1nq7,7.024436676455335
1nt1,6.971896544807128
1nvr,9.563989687231695
1nvs,9.24740521183914
1nw4,6.519682371262671
1nw5,5.959927891779861
1nw7,5.303091959814376
1nz7,4.386803017599481
1o0f,3.9486800550425745
1o0m,3.355724442764097
1o0n,3.559333016150478
1o1s,6.143930967523092
1o2h,7.388539774787964
1o2j,5.113554662466641
1o2n,5.856723612096097
1o2o,7.055570170340118
1o2q,7.387917944276539
1o2r,7.960835785283002
1o2w,6.065051522333538
1o2z,6.573118526403719
1o30,6.699080124073136
1o33,6.387287730608344
1o35,6.208520901443892
1o36,6.1741040865010275
1o38,7.235269395535763
1o3d,7.379253585958164
1o3i,7.293916616267501
1o3j,6.853814497993971
1o3l,5.973396223048149
1o5a,6.305324313849749
1o5c,6.152719831838129
1o5e,7.2537711265343345
1o5g,8.072322511632452
1o5r,7.53945503218193
1o7o,5.43670717891914
1o86,4.9272922925142915
1oar,7.912125262240034
1oau,4.643368258145378
1oba,2.237069538977836
1ocq,4.765403370352601
1odi,6.888378901505914
1odj,7.374014541491819
1oe8,3.8176868063226026
1ogd,4.734627656340252
1ogg,6.072991227772454
1ogx,6.794589513479962
1ogz,7.456194794536739
1ohr,7.796933433282008
1oif,5.40330284953903
1okl,5.1659244727093
1ony,4.738710823506112
1onz,5.659094474173074
1ork,6.907621373237444
1os5,6.784555589198289
1oss,4.507989670402475
1owe,6.519278775981352
1oxr,4.399411348177332
1oyq,6.724542299862709
1p19,5.817788208734996
1p1o,5.0688500149455376
1p57,5.871384542939167
1pa9,4.287665117756185
1pb8,3.161646173897603
1pfu,2.6701959989467294
1phw,4.113203188347157
1pkx,8.010755695226143
1pme,6.1223900311565265
1pot,4.736437190123221
1ppc,6.54129745164972
1pph,6.839767003999629
1ppi,5.92451572833558
1ppk,6.069037812642443
1ppl,6.712832440929319
1pro,8.067891357200635
1pvn,5.556527763118292
1pxp,6.941929770037146
1pyn,5.63329445345997
1pzi,4.191263202215974
1pzp,5.537736101020749
1q1g,6.02107572452324
1q54,3.6744996641204155
1q5k,4.333309855499286
1q65,6.175834579960272
1q72,5.270481880766914
1q84,10.813725623460293
1q8w,6.304845175604161
1q91,4.404539176612951
1qan,6.32498716818799
1qaw,5.7833213815518985
1qb1,6.9881117021928185
1qb6,7.199653685771094
1qb9,7.190369595356968
1qbn,6.3091021615350265
1qbo,7.445903464599043
1qbq,4.894621709148228
1qbr,7.706133588119763
1qbs,7.502158491462303
1qbt,8.465287219146703
1qbu,7.780712680121186
1qbv,5.678437320121015
1qf0,6.041538774705206
1qf2,5.517451416171081
1qft,3.8740170264141853
1qhc,5.534216708199331
1qin,4.616846732176328
1qji,5.128612893344009
1qk3,4.994224408063338
1qk4,5.358992004692767
1qka,6.470486414727095
1qkb,5.400541684247855
1ql7,6.313038089867753
1ql9,6.984473049413923
1qxk,6.0566158913236405
1qxl,7.557258690232916
1qy1,4.3646063263347585
1qy2,4.133450451450637
1qyg,5.601698608654992
1r0p,7.487049898608759
1r9l,2.825794920125294
1rbp,7.406223123673636
1rd4,6.706018885235506
1rjk,8.481287638661742
1rmz,4.209976173725738
1rnm,4.223111556373736
1ro6,6.042073171230212
1rp7,6.525267654315243
1rpf,3.8699111264118566
1rpj,5.422885964081656
1rql,3.2620707522850703
1rr6,6.512163048430467
1rtf,4.633855440422775
1s19,8.52932387080143
1s5z,4.940720404148826
1sb1,6.217113214157456
1sbg,7.528646792516514
1sdt,8.941812237747541
1sdu,7.863445515960287
1sdv,6.898505855549137
1sgu,7.257109006399942
1sh9,6.66398202350808
1siv,6.021383492155442
1sld,6.595351939942738
1sqo,6.9089021062705385
1sqt,6.091553812825575
1sr7,8.253928497203965
1srg,6.119765612620115
1ssq,2.480589803617695
1stc,8.295966757875174
1str,4.803092664539231
1sw2,3.085465990736837
1swg,4.8981285114756
1swr,5.1830402001551255
1szd,4.008945503994993
1t31,6.6493560662595765
1t32,6.941156853597184
1t4v,6.063291651054856
1t5f,3.7744314645604136
1t7d,4.6716374146350095
1t7j,6.865889481254654
1ta6,5.849596343259004
1tcx,7.550238790331148
1td7,5.078959132455532
1thz,5.206828889444601
1tjp,6.554185221248173
1tng,3.600194065628515
1tnh,3.7240005904006277
1tni,3.4697026879906
1tom,6.435691185491
1tpw,3.2922777956497375
1tq4,6.478472285310842
1txr,5.724738861970112
1u0g,3.7419186121058527
1u1w,4.924945214582807
1u71,6.679796383500015
1ua4,5.430393046155762
1ucn,5.817756033027993
1ugx,2.750367718455586
1uho,7.623453912144407
1ui0,3.9091364608719297
1uj5,4.113591744982812
1uml,7.27075150616918
1uou,5.287349995163196
1upf,3.4878295020553978
1usi,5.12848314130816
1usk,4.243166114971143
1usn,5.089626428534838
1utj,3.6434501068625957
1utl,3.091958488832514
1utm,3.13172486480056
1utn,3.5872562837898294
1uv6,3.4750798781554906
1uvt,7.048952466775888
1uw6,4.607026846293414
1uwf,4.773018171097978
1uwu,3.702705168667933
1uz1,4.359126663537783
1uz4,5.158979066563962
1uz8,5.812412067777943
1v0k,3.043701223575153
1v1j,6.001054740576617
1v2j,4.6576871472335695
1v2k,6.792868812627197
1v2l,4.683596985033618
1v2n,5.92175421330846
1v2r,5.957678390177222
1v2s,4.920488529426957
1v2t,6.481436647186459
1v2u,4.464107601825621
1v2w,6.259029067247675
1v7a,6.671522330497025
1vyf,4.696974734691975
1vyg,5.331925939856288
1w0z,5.049683435914222
1w11,5.131724843788705
1w13,5.484870365207111
1w3j,4.158526518756175
1w4p,4.487899089002662
1w4q,4.447972883707438
1w5v,8.797352406439009
1w5w,9.52093579337422
1w5x,9.132508560019271
1w5y,8.764649297629996
1w7g,5.2992116394970115
1w96,6.831782532359665
1w9u,2.5476478241071874
1w9v,3.2122515662942854
1wc1,5.06192978978829
1wcq,5.180612333220187
1wdn,4.433894962685822
1wht,5.0677403027898835
1wm1,5.496402908016039
1wn6,6.565803449363794
1ws4,3.5667725991870673
1wvj,7.156505363208285
1x38,6.693647325892883
1x39,5.947785059745715
1x8d,3.7324376203543075
1x8j,7.090026155708899
1xap,10.273095404959372
1xbo,6.863880597982646
1xff,3.655687017866131
1xgi,5.199467647259846
1xh4,7.926791089386344
1xh5,5.197705327829544
1xh9,5.815930061655577
1xhy,4.751769264246059
1xjd,8.321662557276465
1xk9,6.731858076374525
1xka,7.064746542082974
1xkk,8.017173349829443
1xow,7.045709715087505
1xpz,6.140092265783265
1xq0,6.0936990931164
1xr9,8.293854352763244
1xt8,2.7167360607107818
1xug,7.35729296645678
1xws,7.3856544532360715
1y0l,6.486847761738081
1y1z,3.33659598495086
1y20,2.820760121451228
1y3n,4.143052102103443
1y3p,7.109251840115037
1y3v,6.466502922305755
1y3x,6.532393873944499
1yc4,6.670117091467267
1yda,4.0454187662984795
1ydb,4.053405686090064
1ydd,3.9231958458884235
1ydk,3.659617700159673
1yds,5.231451698964532
1yet,5.144108294153481
1yfz,5.293752960856777
1yp9,7.410323427900834
1ype,6.978706603141487
1ypj,8.200912724669628
1yq7,6.291793030111236
1yqj,8.58033145953565
1yqy,7.039443845884632
1yvm,5.696964931579568
1z1h,7.617826660778352
1z4o,3.6697247192539924
1z6s,3.2523708258315267
1z71,7.843834422542006
1z9y,5.879406086589374
1zdp,4.827985120473285
1zfq,4.688341852608712
1zge,4.389158139457717
1zgi,6.933636131821197
1zhy,8.242054262376104
1zog,4.676151456485952
1zoh,5.665972031544949
1zp8,7.734313212207299
1zpa,6.968076728808369
1zsf,7.643273448186315
2a14,7.184534600839179
2a4m,4.6284695068592425
2a5s,3.226516596046842
2aac,4.385716388016241
2afw,3.7797075810370018
2afx,4.257672812262167
2aj8,6.233673910657481
2am4,7.617732232073018
2amt,7.114041124155233
2ans,6.337423778416511
2aoc,5.974853222997869
2aod,6.305523663338787
2aoe,6.157195752470992
2aog,6.016332605627874
2aqu,7.189300102835066
2arm,4.7066033150125985
2avm,6.112251885563041
2avo,6.733553596239202
2avq,6.065691539114138
2avs,7.812009850428551
2ax9,5.574509786501578
2azr,3.735393588567228
2b07,5.419488978841228
2b1g,5.037620343675691
2b1i,7.444733947596676
2b4l,3.3521952573362004
2b9a,5.5518668321701625
2bal,7.277125094043325
2bes,5.355054327680312
2bfq,3.8676598761294887
2bfr,6.552900990855622
2bo4,2.7600637978137272
2boh,6.367395449489733
2boj,4.277477659394357
2bpv,6.918191092987904
2bpy,7.312464512410903
2bq7,4.884760204687778
2bqv,7.735022476705145
2bt9,4.392319052934807
2buv,3.2824432208571057
2bvd,5.471094266306621
2bvr,4.589284741768869
2bvs,5.767337399626307
2byr,6.346138498711063
2bys,8.210043630739545
2bza,3.521551041938243
2c1p,6.777843456928724
2c3l,6.155675100579159
2c80,4.665119385815299
2c92,6.025676850624658
2c94,6.368156474907542
2c97,5.367301730762217
2ca8,3.3782950017547555
2cbu,4.125013421496957
2cbz,4.4608603035699455
2cc7,7.581531064335272
2ccb,4.969512415877256
2ccc,7.140402121325214
2cej,8.809353945151098
2cen,5.335050480795028
2ces,4.089556142115683
2cex,3.6035410386287103
2cf8,5.30164195458357
2cf9,8.310173031988855
2cgf,3.792780710686667
2cht,4.73974324401777
2cle,5.304498597787917
2clh,7.4313103825294355
2cli,6.604992761021461
2clk,3.693950578475573
2cn0,7.9289251781269074
2csn,4.809784162388001
2d1n,6.330561259690301
2doo,6.13453636055013
2dri,4.425139673021571
2dw7,3.3277434686937086
2e1w,6.883630886307309
2e27,6.487422028160894
2e2p,5.287349295691304
2e2r,7.539207419132386
2e7f,6.027464700778993
2e91,4.30876363815146
2e92,5.684425149247071
2e9u,3.5058062793994984
2epn,4.984695502487233
2erz,6.456407444497643
2euk,6.356969121477004
2evl,3.9572307491786014
2ewa,7.676209481135153
2ewb,3.9594785021015118
2ews,5.479399795544723
2exm,4.430005898969817
2ez7,2.838164031316298
2f1g,5.871658036448693
2f34,2.858812966153396
2f35,4.407372737244882
2f6t,4.330040873614978
2f7i,4.63340288210906
2f7o,3.3919651306637033
2f7p,5.501163513708689
2f81,7.9890119120110805
2f8g,7.5588569835046915
2f94,6.019662791302677
2f9k,5.489814932007191
2fgu,6.5901597600931145
2fgv,8.448071117484465
2fle,7.48175279797543
2flr,5.316342405588503
2fmb,7.42914411808187
2fpz,4.60014124499479
2fqo,3.2331717213572615
2fqt,4.532703411268285
2fqw,4.975715682345852
2fqx,4.208468811799841
2fqy,4.6832944634406015
2fu8,3.4117717264756218
2fw6,4.054346475783953
2fx6,4.26234563423245
2fxu,4.839737996927993
2fxv,6.124149202963317
2fzg,4.982663186906864
2gh9,6.437531496037189
2gj5,7.552700931388763
2gkl,3.192693632739749
2glp,5.56451922947717
2gst,4.383903356873815
2gsu,6.374329314348863
2gv6,6.749795333556763
2gv7,6.55089000916794
2gvj,7.841414949269765
2gvv,5.367858510387746
2gz2,4.798940599392071
2gzl,7.718559006798022
2h15,5.7136190075770905
2h21,4.935995471522637
2h4g,4.176994325368015
2h4k,4.303450099928684
2h4n,4.53316646166037
2h6b,4.85397539754084
2h6t,6.12891120759975
2ha2,4.572456497270395
2ha3,2.8820920901700102
2ha6,4.628438730096022
2hah,6.454927361975508
2haw,1.6098106010708686
2hb3,7.660082457207776
2hhn,6.687459797541842
2hjb,4.661713657176229
2hkf,4.168330666521532
2hl4,4.968549243082843
2hmu,5.891148121229767
2hmv,5.412349818981982
2hnc,3.9872450880371963
2hnx,4.122694322441127
2hoc,5.534985078071999
2hs1,7.613311569719572
2hu6,7.218303005338744
2hxm,4.863920838628254
2hzl,2.6730110235735394
2i0a,6.419872628667716
2i19,5.079361678529015
2i2c,7.522762834966327
2i3h,5.3273597873494385
2i3i,4.628902130224053
2i4d,6.943353894807972
2i4j,7.154224385370534
2i4u,7.098685617724033
2i4v,7.204731851702424
2i4w,6.56205288108228
2i4x,6.8015303730580055
2i4z,7.100051686327875
2i6b,6.9670813803069525
2i80,5.54357913946529
2idw,7.010471720144174
2ihq,6.55326331729535
2iko,7.377888916298105
2isw,4.068943754684909
2iuz,6.222061278316992
2izl,5.209740091456474
2j2u,6.581163852098232
2j34,6.29040387893498
2j47,5.119568721788623
2j4g,6.047934046207983
2j4i,6.699720140853738
2j75,5.922298402439943
2j79,4.6990818937647205
2j7b,4.35502426089491
2j7d,5.601566758203469
2j7e,5.371015227033489
2j7f,2.054953463529543
2j7g,3.628527223796208
2j94,6.1154065037931105
2j95,6.192496699884546
2jdp,4.6012684439477285
2jds,8.016777448738928
2jew,3.880376974586448
2jf4,6.875053262503465
2jfz,8.173592751536583
2jg0,6.09143350366026
2jgs,5.71990306304914
2jh0,5.840078629233162
2jh5,5.584589526192135
2jh6,5.216570434475681
2jiw,3.719824743209162
2jjb,5.959436163040229
2jke,2.950539261835758
2jkh,6.142399823552887
2jkp,2.4162326189687477
2jxr,7.077271985241698
2nmx,4.427754998423395
2nmz,7.642711772257546
2nn1,4.6813317453134236
2nn7,4.883536478613829
2nnd,4.3464851080450915
2nt7,6.134993815167085
2nta,6.699610323766793
2o0u,6.561555556567518
2o4j,8.981367373204394
2o4k,8.13439084938487
2o4l,8.880687487576578
2o4n,8.575845746296308
2o4p,8.537804967484266
2o4r,8.784144278714312
2o4s,8.550249971375484
2o4z,2.8788862356238982
2o8h,4.859270399758495
2oag,8.036729184968305
2oax,8.372457506555707
2ogy,5.149765622810865
2oi0,6.264418498170664
2oiq,8.785909745768123
2ojg,6.250946669542919
2ojj,8.03575552009552
2olb,6.314869307279354
2on6,6.947467489001106
2ot1,4.610564775119953
2ovv,6.773073058629595
2ovy,5.925479600601884
2oxd,4.92744477738661
2oxn,4.751935738556204
2oxx,4.028661518196979
2oxy,4.326700195861806
2oym,5.631325090349824
2p09,3.3915027797435093
2p16,8.381413544652782
2p2a,7.322399111684002
2p3a,5.287144350427134
2p3b,7.82232356346677
2p3c,6.977979851846356
2p3i,2.8472069787958745
2p4j,6.7240065043939214
2p4s,6.582941210174198
2p53,5.57467731001956
2p7a,4.688129213153736
2p7g,7.50214590096826
2p7z,7.568966450750632
2p95,7.469082564135192
2pbw,5.472509647678804
2pgz,6.582157102183975
2pk5,5.836121716743694
2pk6,6.3200530934662815
2pou,5.295608310048631
2pov,5.4111442791772095
2pow,5.192605128533636
2pql,5.426976125966429
2pqz,8.702528499485725
2psu,6.690646591478914
2psv,6.30563697778519
2ptz,4.18245790031149
2pu1,4.956758245410055
2pu2,5.325473311658419
2pv1,3.8027104136565253
2pvh,7.175221832077505
2pvj,7.4166186749231455
2pvk,7.145432723167931
2pvl,7.014220889481907
2pvm,6.672847130259276
2pvu,4.629054615096372
2pwc,8.652679935675502
2pwd,4.054967606823488
2pwg,5.149849909173774
2pwr,9.192335789831748
2py4,5.308019739289062
2pym,8.033845262360197
2pyn,7.878065177961767
2pyy,3.9527296475576486
2q1q,5.283841444156095
2q2a,5.189474642083819
2q38,5.615187924080021
2q54,7.191329270791925
2q55,8.091827984795135
2q5k,8.40098197028569
2q63,7.222210255323924
2q64,7.656329790510588
2q6f,5.7303325386853805
2q7q,4.976638285770567
2q88,4.772161318031052
2q89,4.3640498964451755
2q8m,4.800858551318202
2q8z,5.575243882251568
2qbs,5.301707005469467
2qbu,6.403979927823946
2qbw,3.311721365550036
2qci,7.387921441635996
2qd6,7.400712684113439
2qd7,7.140294402653943
2qd8,7.733813789276862
2qdt,2.5448007986413472
2qg0,6.238711507219112
2qg2,7.527510150693041
2qhy,7.297907802879647
2qhz,7.916061190572761
2qi0,7.748517387905306
2qi1,7.018163113061656
2qi3,6.481236598225528
2qi4,6.987810229807639
2qi5,6.7790010829089375
2qi6,7.322424292672091
2qi7,7.147335286712452
2qm9,6.552383381656011
2qmg,6.87828272422591
2qnn,9.686839334456415
2qnp,8.496779542111756
2qpq,3.704669985210786
2qpu,6.34872934259669
2qrk,3.9281890259849535
2qrl,2.907404753842803
2qtg,5.617534652275561
2qtt,4.996007361914434
2qu6,7.874987501639748
2qw1,3.0208309408790437
2qwc,4.165030907874005
2qwf,2.966677477313398
2qzr,7.914193600622809
2r0h,3.426607525291534
2r0z,5.13287827293757
2r1y,3.923639311067551
2r2m,6.438561818133174
2r2w,6.009192396560791
2r38,9.294204078202998
2r3t,9.637445427375583
2r3w,9.070024036491489
2r43,8.904246400349738
2r58,3.226327738636172
2r5a,2.221179286285687
2r5p,7.142781724699647
2r9x,6.081602426227084
2ra0,9.120437074118046
2ra6,4.956826094183517
2rcb,2.9208417837439526
2rd6,6.372071419083527
2reg,3.645320844436059
2rfh,3.6507022314322977
2ri9,2.464880189541492
2rin,2.3807636234332934
2rke,3.1217818718647656
2rkf,8.072620486658174
2rkg,8.790535353385739
2sim,3.657185986129332
2tmn,4.886237839058292
2tpi,4.34149122847667
2uwd,6.759915992352965
2uwl,5.556446974114839
2uwo,6.029061595106987
2uwp,5.778971365859482
2uxi,5.418813988466058
2uxz,8.291739849235638
2uy0,8.177467126342869
2uy3,5.010379061130424
2uy4,3.6736641449461764
2uy5,5.551549271931481
2uyn,2.6243417693721627
2uyq,4.797062867099694
2uz9,4.480474894347683
