,0
1g54,6.166647716139046
1g74,4.480727053964522
1g7f,4.325174297930786
1g7g,4.810070945863462
1g85,4.233570060093468
1gai,5.176988019615065
1gfy,3.3205133774885844
1ghv,5.764292598483181
1ghw,6.1061049265817005
1ghy,4.717643429610003
1ghz,6.337962371772864
1gi1,5.646478449404418
1gi4,6.212557553728977
1gi7,5.718291829547374
1gj6,8.026009778233092
1gjc,5.877810591205164
1gnm,6.754604202809918
1gnn,6.502159900912015
1gno,6.473250727641781
1grp,3.029408564682888
1gvw,6.414845524184455
1gvx,6.630418564272684
1gwv,4.266230151381162
1gx8,5.9041100348487054
1gyx,3.531748642642495
1gyy,4.718167334056638
1h0a,2.156314634779552
1h1s,7.029699502965986
1h2k,2.280711513827979
1h2t,5.697681540532273
1h46,5.3884275305612555
1h4w,4.891349929376354
1h5v,3.157885113537718
1h6h,2.599175994796557
1hbv,6.657889623334265
1hdq,4.554569602064336
1hee,4.819014393466492
1hi3,3.4035078158150562
1hi5,2.9371796984465774
1hih,7.77793787512813
1hii,7.77749231153333
1hlk,5.733634046012637
1hmr,3.807669319630378
1hms,3.8008669554868253
1hmt,3.9008715010035266
1hn4,5.780835808185922
1hos,7.703337798969964
1hp5,3.7829034681086613
1hpo,7.248887413788805
1hps,7.884076439396183
1hpv,6.586152485627467
1hpx,5.571012427044738
1hsh,7.795763916279641
1hsl,3.333139544599666
1hvh,6.93620948890954
1hvi,7.897542672248798
1hvj,7.55855900847897
1hvk,7.847770350874733
1hvl,7.032670160088625
1hvr,8.537186634332297
1hvs,7.550191226242536
1hwr,6.010453544380927
1hxb,7.767179297967002
1hxw,6.881428249321392
1i1e,6.0432580766141895
1i2s,2.8789932548232775
1i37,7.179822958178924
1i5r,8.049211260869765
1i7z,5.967827727320969
1i9n,5.243318589337534
1i9p,4.862748174002377
1ie9,8.405617370509782
1if8,5.465128470545145
1igb,5.056328768618162
1ii5,3.54395722503443
1iiq,6.7451480423105155
1ik4,4.357684352497782
1ikt,5.709366917949465
1ivp,7.559309541818407
1iy7,4.892120747400642
1izh,7.612426038305101
1izi,6.709026614368387
1j01,5.322702703496711
1j14,4.6947252330893345
1j36,5.864700739281202
1j37,3.8420060450416806
1j4r,5.544829795207057
1jak,5.1288279809506045
1jao,5.011421973720453
1jet,5.234119834494155
1jeu,5.578616735711744
1jev,6.332468719538061
1jgl,8.621996202216868
1jlr,5.304156905768983
1jmf,4.613563411118247
1jmg,3.851964776095031
1jn4,5.797907468902593
1jq8,3.1399754854951896
1jqy,4.121356582448886
1jsv,3.9641562203750347
1jvu,4.9060794084647785
1jzs,5.840997735298419
1k1j,5.382322539893396
1k1l,7.5820039073338386
1k1m,7.046310561442191
1k1n,6.1517237838648215
1k1o,4.567767937182556
1k1y,6.775119013911846
1k21,5.6649822788186635
1k22,6.421138672791091
1k27,6.297124404867242
1k4h,5.594678708753224
1k6c,6.661005071138417
1k6p,7.661520571416429
1k6t,6.290748718577425
1k6v,7.618396030897925
1kav,6.843477002911445
1kdk,8.19797214483832
1kjr,3.942386206964047
1km3,4.145666028561485
1kmy,5.2204133330468565
1koj,4.192881430436653
1kpm,6.127563325265084
1kug,6.128409686253638
1kui,3.111447874141697
1kuk,6.01086413438116
1kyv,6.977332140874949
1kzk,7.071047384880415
1kzn,5.889642158247652
1l8g,4.926724671074447
1laf,4.958852114516864
1lag,4.4170401382554765
1lah,4.200590659887364
1lan,2.3672534987194958
1lcp,2.6489957053912607
1lee,7.828180241613192
1lf2,7.4480977079222646
1lgt,5.4115338850207015
1lgw,4.690970817712418
1lhu,7.644740240742513
1li2,4.366761399232063
1lke,8.495956963167508
1lnm,7.6962101803969265
1lpk,7.777728733032612
1lpz,7.743074097646683
1lrh,5.569737639522721
1lst,4.2978865005047435
1lyb,5.932484112122043
1lzq,7.299862826816021
1m0b,6.808981847116748
1m0o,6.039892917344818
1m1b,4.226955853888693
1m2p,7.304161081588475
1m2r,8.010415052415047
1m2x,3.9035812551106854
1m48,5.760319947876158
1m4h,6.336185013696898
1m5w,4.660710964219953
1m83,7.297600734719336
1mai,2.6930975830099775
1mes,7.572638678180314
1met,8.548710433742581
1mfa,3.7761857400639647
1mfd,4.605887056846431
1mfi,4.391091829501403
1mmq,6.214823842657008
1mmr,4.825432747541683
1moq,3.321502081007033
1mq5,6.033871863303923
1mrn,6.9825907705542525
1mrs,5.748239019104397
1mrw,6.519829260359859
1mrx,7.813424882064788
1msm,7.834439116097152
1msn,8.599096891437267
1mtr,7.7804776575656875
1mu6,6.430534678707836
1mu8,6.937474833561025
1mue,6.231092859378333
1my4,4.637875655118411
1n0s,7.897575547427691
1n3i,6.621456930400479
1n46,8.137537773424135
1n4h,6.523907880958425
1n4k,3.4979739428959062
1n51,6.744664007761689
1n5r,5.191864737536623
1ndv,4.558561837884318
1nf8,5.22210010951289
1nfu,7.5560814790397455
1nfw,6.571682510610741
1nfx,7.025385859811921
1nh0,7.209882063238566
1nhz,6.379657891217303
1njc,5.66001043261482
1njd,5.582696055782201
1njs,7.3524337352274465
1nl9,5.049379515377422
1nli,4.219302931925237
1nm6,6.014084502969018
1no6,5.282106753865502
1np0,4.27153704462097
1nq7,6.830417862699607
1nt1,6.971896544807128
1nvr,9.563989687231695
1nvs,9.24740521183914
1nw4,6.519682371262671
1nw5,5.959927891779861
1nw7,5.303091959814376
1nz7,3.64318640595955
1o0f,3.6139428851252418
1o0m,2.8850160575439006
1o0n,0.6944618802289523
1o1s,6.00096940500587
1o2h,7.388539774787964
1o2j,5.113554662466641
1o2n,5.856723612096097
1o2o,7.055570170340118
1o2q,7.387917944276539
1o2r,7.960835785283002
1o2w,5.88521799853475
1o2z,6.570925682024281
1o30,6.699080124073136
1o33,6.387287730608344
1o35,6.081440148748287
1o36,5.890685770309573
1o38,7.235269395535763
1o3d,7.379253585958164
1o3i,7.293916616267501
1o3j,6.853814497993971
1o3l,5.973396223048149
1o5a,6.305324313849749
1o5c,6.152719831838129
1o5e,7.2537711265343345
1o5g,8.072322511632452
1o5r,7.53945503218193
1o7o,5.10391698901143
1o86,4.9272922925142915
1oar,7.894127151003247
1oau,4.643368258145378
1oba,2.237069538977836
1ocq,3.832642564567885
1odi,6.829332282324203
1odj,7.374014541491819
1oe8,3.2751774565855216
1ogd,4.734627656340252
1ogg,5.865631036896722
1ogx,6.794589513479962
1ogz,7.456194794536739
1ohr,7.343476298186589
1oif,5.40330284953903
1okl,5.1659244727093
1ony,4.159286494966146
1onz,5.374718930698282
1ork,6.907621373237444
1os5,6.784555589198289
1oss,4.507989670402475
1owe,6.519278775981352
1oxr,4.382867089266754
1oyq,6.511065577032911
1p19,5.817788208734996
1p1o,5.0688500149455376
1p57,5.871384542939167
1pa9,4.287665117756185
1pb8,3.161646173897603
1pfu,2.3691600842273917
1phw,3.7045923438308437
1pkx,8.010755695226143
1pme,6.1223900311565265
1pot,4.736437190123221
1ppc,6.54129745164972
1pph,5.413940767798898
1ppi,5.901749317215338
1ppk,6.069037812642443
1ppl,6.482949604887487
1pro,8.038412114338938
1pvn,5.556527763118292
1pxp,6.941929770037146
1pyn,5.63329445345997
1pzi,3.7118825896186247
1pzp,4.471297473396991
1q1g,6.02107572452324
1q54,3.3366036791416653
1q5k,3.491281745575244
1q65,6.074255173480156
1q72,5.270481880766914
1q84,10.813725623460293
1q8w,5.862733824322675
1q91,3.375280627638906
1qan,6.32498716818799
1qaw,5.7833213815518985
1qb1,6.5211764432226325
1qb6,6.925037523860612
1qb9,6.8147308065919
1qbn,6.3091021615350265
1qbo,7.445903464599043
1qbq,4.4906371717214215
1qbr,7.706133588119763
1qbs,7.400108340399298
1qbt,8.164392597749421
1qbu,7.469871568428656
1qbv,5.529599144508466
1qf0,6.041538774705206
1qf2,5.517451416171081
1qft,3.845180598220654
1qhc,5.534216708199331
1qin,4.616846732176328
1qji,4.52636479698871
1qk3,4.994224408063338
1qk4,4.690044716928247
1qka,6.470486414727095
1qkb,5.400541684247855
1ql7,6.181955658481631
1ql9,6.984473049413923
1qxk,6.0566158913236405
1qxl,7.557258690232916
1qy1,4.3646063263347585
1qy2,4.133450451450637
1qyg,5.365911180642177
1r0p,7.487049898608759
1r9l,2.825794920125294
1rbp,7.406223123673636
1rd4,6.706018885235506
1rjk,8.191930106640683
1rmz,4.209976173725738
1rnm,3.867346512722156
1ro6,5.933140916228036
1rp7,6.525267654315243
1rpf,3.8699111264118566
1rpj,5.422885964081656
1rql,3.0827593842531895
1rr6,6.506690380352404
1rtf,4.529983514818701
1s19,8.52932387080143
1s5z,4.3388888433048365
1sb1,5.753265424115767
1sbg,7.348308949484051
1sdt,8.941812237747541
1sdu,7.513298280804229
1sdv,6.898505855549137
1sgu,7.257109006399942
1sh9,6.502623650775992
1siv,6.021383492155442
1sld,6.595351939942738
1sqo,6.9089021062705385
1sqt,5.446984869154953
1sr7,8.253928497203965
1srg,6.119765612620115
1ssq,2.3589248869089787
1stc,8.255585546114615
1str,4.803092664539231
1sw2,2.420814684461126
1swg,4.768645422569092
1swr,5.1830402001551255
1szd,4.008945503994993
1t31,5.837361880407089
1t32,6.652586227453914
1t4v,6.063291651054856
1t5f,3.58845552834758
1t7d,4.6716374146350095
1t7j,6.794630782321552
1ta6,5.849596343259004
1tcx,7.019932776946816
1td7,5.078959132455532
1thz,4.3415926519009185
1tjp,6.554185221248173
1tng,3.600194065628515
1tnh,3.694085576550607
1tni,3.45641761835785
1tom,6.435691185491
1tpw,3.2298324425478713
1tq4,5.400701513575033
1txr,5.549943983940792
1u0g,3.6872286535995276
1u1w,4.924945214582807
1u71,6.629130137048784
1ua4,5.430393046155762
1ucn,5.817756033027993
1ugx,2.3929312867195827
1uho,7.348705550046456
1ui0,3.833036716978671
1uj5,4.113591744982812
1uml,7.27075150616918
1uou,5.010024428881501
1upf,3.065718150563794
1usi,5.103047545450459
1usk,4.22600562132427
1usn,5.089626428534838
1utj,3.6434501068625957
1utl,3.0322438739945476
1utm,3.116676076793726
1utn,3.5872562837898294
1uv6,3.4750798781554906
1uvt,7.048952466775888
1uw6,4.247135967690602
1uwf,4.773018171097978
1uwu,3.702705168667933
1uz1,4.359126663537783
1uz4,5.158979066563962
1uz8,5.812412067777943
1v0k,2.1056239068121227
1v1j,5.143889709187429
1v2j,4.6576871472335695
1v2k,6.4988388083718
1v2l,4.683596985033618
1v2n,5.802581340080713
1v2r,5.957678390177222
1v2s,4.920488529426957
1v2t,6.481436647186459
1v2u,4.464107601825621
1v2w,6.259029067247675
1v7a,6.671522330497025
1vyf,4.696974734691975
1vyg,5.203771847543378
1w0z,4.4196337800286685
1w11,4.987310478153112
1w13,5.48167133051194
1w3j,4.158526518756175
1w4p,4.450163629671202
1w4q,4.447972883707438
1w5v,8.512664548764722
1w5w,9.483921139826814
1w5x,9.132508560019271
1w5y,8.513822874216826
1w7g,4.943536827719419
1w96,6.831782532359665
1w9u,1.4878302225391447
1w9v,3.2122515662942854
1wc1,4.871028172516444
1wcq,5.180612333220187
1wdn,4.433894962685822
1wht,5.0677403027898835
1wm1,5.496402908016039
1wn6,6.505968525360513
1ws4,3.225981150314
1wvj,7.156505363208285
1x38,5.891632155778594
1x39,5.947785059745715
1x8d,2.727428362910204
1x8j,6.587373064077905
1xap,10.273095404959372
1xbo,6.863880597982646
1xff,3.655687017866131
1xgi,4.9075073803310065
1xh4,7.926791089386344
1xh5,3.9245559689811884
1xh9,5.815930061655577
1xhy,4.751769264246059
1xjd,8.321662557276465
1xk9,6.728439757241411
1xka,7.064746542082974
1xkk,7.905299815524066
1xow,7.045709715087505
1xpz,5.212239304524331
1xq0,6.0936990931164
1xr9,8.293854352763244
1xt8,2.7167360607107818
1xug,7.35729296645678
1xws,7.3856544532360715
1y0l,6.244072959266447
1y1z,3.33659598495086
1y20,2.820760121451228
1y3n,4.143052102103443
1y3p,6.929015420506821
1y3v,6.457767917326353
1y3x,6.532393873944499
1yc4,6.670117091467267
1yda,4.001292931767483
1ydb,3.8779463097639453
1ydd,3.77108763918373
1ydk,3.659617700159673
1yds,5.231451698964532
1yet,4.718009253409189
1yfz,5.293752960856777
1yp9,7.410323427900834
1ype,6.978706603141487
1ypj,8.200912724669628
1yq7,6.291793030111236
1yqj,8.531086539967678
1yqy,6.8755365975804
1yvm,5.696964931579568
1z1h,7.617826660778352
1z4o,3.6697247192539924
1z6s,2.6644575315499472
1z71,7.843834422542006
1z9y,5.879406086589374
1zdp,4.710916958166664
1zfq,4.688341852608712
1zge,4.386798820768133
1zgi,6.933636131821197
1zhy,8.242054262376104
1zog,4.593752268739035
1zoh,5.665972031544949
1zp8,7.734313212207299
1zpa,6.10482139566104
1zsf,7.48680997975002
2a14,7.184534600839179
2a4m,4.4533000616320955
2a5s,3.226516596046842
2aac,4.243580202330833
2afw,3.4452701348251202
2afx,4.257672812262167
2aj8,6.233673910657481
2am4,7.544012791026083
2amt,7.114041124155233
2ans,6.337423778416511
2aoc,5.771342575676279
2aod,6.305523663338787
2aoe,6.157195752470992
2aog,5.579377761129552
2aqu,7.189300102835066
2arm,4.7066033150125985
2avm,5.979536187310576
2avo,6.126397305622174
2avq,6.016499779409911
2avs,7.6345671215544595
2ax9,5.574509786501578
2azr,3.284173014844458
2b07,4.760837217845752
2b1g,5.037620343675691
2b1i,7.444733947596676
2b4l,3.3521952573362004
2b9a,5.490033167237298
2bal,7.277125094043325
2bes,5.355054327680312
2bfq,3.8676598761294887
2bfr,6.5166011975811955
2bo4,2.6978567897588444
2boh,6.367395449489733
2boj,4.277477659394357
2bpv,6.631935019333169
2bpy,7.296801238347504
2bq7,4.884760204687778
2bqv,7.499089208802983
2bt9,4.1529943955673465
2buv,3.0960248686729805
2bvd,5.0798569046281035
2bvr,4.336522180160393
2bvs,5.767337399626307
2byr,6.133351455166153
2bys,8.02322028433032
2bza,3.521551041938243
2c1p,6.777843456928724
2c3l,6.155675100579159
2c80,4.490995651065747
2c92,6.025676850624658
2c94,6.368156474907542
2c97,5.367301730762217
2ca8,3.2245671678855996
2cbu,1.777896144718187
2cbz,4.295634201014539
2cc7,7.581531064335272
2ccb,4.515164503328181
2ccc,7.140402121325214
2cej,8.271615343449094
2cen,4.085208574574886
2ces,3.722160279854439
2cex,3.6035410386287103
2cf8,5.30164195458357
2cf9,8.310173031988855
2cgf,3.6365022525656383
2cht,4.73974324401777
2cle,5.304498597787917
2clh,7.4313103825294355
2cli,6.604992761021461
2clk,3.693950578475573
2cn0,7.9289251781269074
2csn,4.432156775035773
2d1n,6.330561259690301
2doo,6.13453636055013
2dri,4.425139673021571
2dw7,2.910265069274579
2e1w,6.540820411819808
2e27,6.487422028160894
2e2p,5.287349295691304
2e2r,7.539207419132386
2e7f,6.027464700778993
2e91,3.4420983795337126
2e92,5.284653880757919
2e9u,3.5058062793994984
2epn,4.984695502487233
2erz,6.456407444497643
2euk,6.055998257643563
2evl,3.87232395470113
2ewa,7.676209481135153
2ewb,3.0623015801104074
2ews,5.479399795544723
2exm,4.350298978532775
2ez7,1.6488217222642103
2f1g,5.190530494903838
2f34,2.858812966153396
2f35,4.407372737244882
2f6t,4.330040873614978
2f7i,4.576501892954121
2f7o,3.3919651306637033
2f7p,5.501163513708689
2f81,7.9890119120110805
2f8g,7.5588569835046915
2f94,6.019662791302677
2f9k,5.489814932007191
2fgu,6.5901597600931145
2fgv,8.286229409675443
2fle,7.407952917660988
2flr,5.316342405588503
2fmb,6.763719720498224
2fpz,4.452752375141155
2fqo,2.769725952785137
2fqt,4.497568588428931
2fqw,4.975715682345852
2fqx,4.208468811799841
2fqy,4.6832944634406015
2fu8,3.391836427835692
2fw6,3.262328157941094
2fx6,4.26234563423245
2fxu,4.839737996927993
2fxv,5.812778241313073
2fzg,3.999862861485582
2gh9,5.659449805893889
2gj5,7.552700931388763
2gkl,3.1521616847866003
2glp,5.56451922947717
2gst,3.9002199429367175
2gsu,6.374329314348863
2gv6,6.742799215699303
2gv7,6.047086985747536
2gvj,7.841414949269765
2gvv,4.915656227865441
2gz2,4.606247634606431
2gzl,6.959771199570267
2h15,5.7136190075770905
2h21,4.296325978715101
2h4g,3.967050285325569
2h4k,4.303450099928684
2h4n,4.253482625896928
2h6b,4.85397539754084
2h6t,5.4844594254709325
2ha2,4.288463215184235
2ha3,2.422346178167276
2ha6,4.482496368113736
2hah,6.237959574935892
2haw,1.5605415497226445
2hb3,7.660082457207776
2hhn,6.687459797541842
2hjb,4.661713657176229
2hkf,4.072903814797888
2hl4,4.41466158408888
2hmu,5.728904217083207
2hmv,5.17286638149518
2hnc,2.7752769617150324
2hnx,3.887899095306218
2hoc,5.533401123973997
2hs1,7.613311569719572
2hu6,7.218303005338744
2hxm,4.863920838628254
2hzl,2.6730110235735394
2i0a,6.419872628667716
2i19,4.577316777707564
2i2c,7.522762834966327
2i3h,5.11219908594117
2i3i,4.628902130224053
2i4d,6.943353894807972
2i4j,7.138946520319277
2i4u,7.050209417764676
2i4v,7.204731851702424
2i4w,6.336421435196181
2i4x,6.8015303730580055
2i4z,7.100051686327875
2i6b,6.946064348387022
2i80,5.54357913946529
2idw,6.917825269188718
2ihq,6.55326331729535
2iko,7.377888916298105
2isw,3.715098061903243
2iuz,5.746663808405037
2izl,5.209740091456474
2j2u,6.581163852098232
2j34,6.29040387893498
2j47,3.292979016220834
2j4g,6.047934046207983
2j4i,6.014951848114314
2j75,5.922298402439943
2j79,4.6990818937647205
2j7b,4.344494760778204
2j7d,4.302418378888915
2j7e,4.624301004122636
2j7f,1.953344854097962
2j7g,3.628527223796208
2j94,6.1154065037931105
2j95,5.862606870174392
2jdp,4.239014749295876
2jds,7.7943558793623176
2jew,3.77090612622792
2jf4,6.875053262503465
2jfz,8.173592751536583
2jg0,6.09143350366026
2jgs,5.71990306304914
2jh0,5.840078629233162
2jh5,5.584589526192135
2jh6,5.216570434475681
2jiw,3.719824743209162
2jjb,4.53530894406363
2jke,2.345625652970428
2jkh,6.142399823552887
2jkp,2.415823777648243
2jxr,7.077271985241698
2nmx,4.0022459622194715
2nmz,7.642711772257546
2nn1,4.6813317453134236
2nn7,4.883536478613829
2nnd,4.3464851080450915
2nt7,6.134993815167085
2nta,6.699610323766793
2o0u,6.385450917421611
2o4j,8.981367373204394
2o4k,8.13439084938487
2o4l,8.880687487576578
2o4n,8.575845746296308
2o4p,8.537804967484266
2o4r,8.784144278714312
2o4s,8.550249971375484
2o4z,2.623998153805528
2o8h,4.859270399758495
2oag,8.036729184968305
2oax,8.372457506555707
2ogy,5.149765622810865
2oi0,6.264418498170664
2oiq,8.785909745768123
2ojg,6.164409406086669
2ojj,7.299790781211209
2olb,6.09027307979248
2on6,6.947467489001106
2ot1,3.8736564486541853
2ovv,6.773073058629595
2ovy,5.925479600601884
2oxd,4.92744477738661
2oxn,4.751935738556204
2oxx,3.925504452865883
2oxy,4.326700195861806
2oym,5.631325090349824
2p09,2.643514293914556
2p16,8.381413544652782
2p2a,7.322399111684002
2p3a,5.049176668528926
2p3b,7.779302544788189
2p3c,6.866126602225828
2p3i,2.658115070174969
2p4j,6.7240065043939214
2p4s,6.0824278030588985
2p53,5.148317016523841
2p7a,4.534321289753018
2p7g,7.419904793868791
2p7z,7.568966450750632
2p95,7.469082564135192
2pbw,5.472509647678804
2pgz,6.582157102183975
2pk5,4.842837007142698
2pk6,6.070013575930901
2pou,5.295608310048631
2pov,5.121186950009302
2pow,4.733638253349913
2pql,5.426976125966429
2pqz,8.627108642270874
2psu,6.690646591478914
2psv,6.280965205232862
2ptz,4.18245790031149
2pu1,4.956758245410055
2pu2,5.325473311658419
2pv1,3.7476598773902
2pvh,7.0678221199893185
2pvj,7.4166186749231455
2pvk,6.50009645883248
2pvl,6.782345957493458
2pvm,6.672847130259276
2pvu,4.629054615096372
2pwc,8.652679935675502
2pwd,4.054967606823488
2pwg,5.149849909173774
2pwr,9.192335789831748
2py4,5.188510070345622
2pym,8.033845262360197
2pyn,7.878065177961767
2pyy,3.9527296475576486
2q1q,5.283841444156095
2q2a,5.189474642083819
2q38,4.670024432453516
2q54,7.191329270791925
2q55,8.091827984795135
2q5k,8.40098197028569
2q63,7.1050067452063255
2q64,7.656329790510588
2q6f,5.032227065657299
2q7q,4.859318663319
2q88,4.772161318031052
2q89,4.3640498964451755
2q8m,4.800858551318202
2q8z,5.575243882251568
2qbs,5.301707005469467
2qbu,6.403979927823946
2qbw,2.762993885566667
2qci,6.8604140152890265
2qd6,7.400712684113439
2qd7,7.0339110232239115
2qd8,7.4109662425690015
2qdt,2.5448007986413472
2qg0,6.238711507219112
2qg2,7.527510150693041
2qhy,7.116178010783362
2qhz,7.916061190572761
2qi0,7.628389385809898
2qi1,7.018163113061656
2qi3,6.481236598225528
2qi4,6.951104742836218
2qi5,6.737298568745585
2qi6,6.670936173052058
2qi7,6.35351093244608
2qm9,5.819691122015462
2qmg,6.87828272422591
2qnn,9.686839334456415
2qnp,8.301975221422023
2qpq,2.622358591692162
2qpu,6.34872934259669
2qrk,2.284985986556128
2qrl,2.850260348469668
2qtg,5.617534652275561
2qtt,4.996007361914434
2qu6,7.874987501639748
2qw1,3.0208309408790437
2qwc,4.165030907874005
2qwf,2.773930478324149
2qzr,7.631848274312712
2r0h,3.426607525291534
2r0z,4.876875058056387
2r1y,3.923639311067551
2r2m,6.438561818133174
2r2w,5.99238338753933
2r38,9.294204078202998
2r3t,9.637445427375583
2r3w,9.070024036491489
2r43,8.269821897519627
2r58,3.226327738636172
2r5a,1.6176814085284856
2r5p,6.6635868218894565
2r9x,6.081602426227084
2ra0,9.120437074118046
2ra6,4.956826094183517
2rcb,2.9208417837439526
2rd6,6.372071419083527
2reg,3.645320844436059
2rfh,3.5757849447713967
2ri9,2.1511297993847878
2rin,2.3231537195164527
2rke,2.899802718459444
2rkf,7.8560723827533785
2rkg,8.790535353385739
2sim,3.3165638094539758
2tmn,3.411087642965864
2tpi,4.34149122847667
2uwd,6.759915992352965
2uwl,5.539241714266918
2uwo,5.083281169272294
2uwp,5.778971365859482
2uxi,5.01607905757318
2uxz,8.291739849235638
2uy0,8.163366472484785
2uy3,5.010379061130424
2uy4,3.6736641449461764
2uy5,5.551549271931481
2uyn,2.6243417693721627
