,0
1d4k,6.197694230694138
1d4l,5.751559919289841
1d4p,6.086065279453249
1d4y,7.6185778935896815
1d6v,7.185751961718913
1d6w,5.319541615151647
1d7i,1.295678163738799
1d9i,5.226776149053873
1dar,4.479556522727912
1dgm,3.5570826664381707
1dhj,4.31659089474044
1dif,6.405636539564665
1dl7,3.4776521598057997
1dmp,7.997921872397312
1dqn,4.699387082094322
1drj,4.242036747655341
1drk,3.4674387947537966
1dud,4.636634459733977
1duv,4.261569770018089
1dy4,5.908947267687053
1dzk,4.009941342126734
1e1x,4.175806260702662
1e2k,5.99261325148963
1e2l,5.803035017549454
1e3g,6.918984294112715
1e4h,3.7522499168621404
1e5j,3.655548845937389
1e6q,3.2711555631573455
1e6s,2.876512282670837
1eb2,5.28047617996594
1ebw,6.96499261734495
1ebz,7.032453765574023
1ec0,8.11689520378125
1ec1,6.303782910958471
1ec2,6.6571080412147605
1ec3,5.838155238913075
1ec9,3.6424941230848438
1ecq,2.9635007074257103
1ecv,2.619603415629057
1efy,5.45296734732104
1ejn,4.034854542398595
1elc,4.083246573406397
1eld,4.503076317535548
1ele,4.025338449648671
1elr,1.767455687373252
1enu,4.51505111893459
1eoc,3.4281263148394574
1epo,5.438552910372486
1erb,5.61817010500207
1ew9,1.162894811253491
1ex8,7.623675411576674
1ez9,3.693738848334056
1ezq,5.97866639401366
1f0r,6.203489460234905
1f0s,5.890862561830116
1f0t,5.6438584608566496
1f0u,5.001728202619552
1f3e,4.799414697325499
1f4x,3.3717489678291934
1f57,1.2503083523296747
1f5l,3.9061802595017117
1f73,3.337883266789538
1f74,2.519729260416306
1f8e,3.507948726829164
1fao,2.61488844173392
1fch,3.3803426182827487
1fcy,10.504158949553833
1fhd,5.154113959770742
1fiv,7.644764477443549
1fjs,5.587346529625556
1fkf,3.470065652698429
1fkg,5.474349818330614
1fkh,3.911294803800326
1fkw,4.464377772843661
1fl3,7.004750459755921
1fm9,7.708701193994776
1fpc,4.725567257036985
1fq5,5.059564105904495
1ft7,1.953977511122757
1fv0,5.238467701808621
1fzj,4.060920532302163
1fzm,4.868139703341041
1fzo,4.878409034887752
1fzq,4.302329261798256
1g1d,4.253923468056463
1g2l,6.423876825457039
1g2o,6.794070085653431
1g30,5.399632300841887
1g32,6.466335521195353
1g35,6.871232989157699
1g36,6.061039992747218
1g3d,4.083320729084747
1g3e,3.650881777123413
1g45,4.783724112999282
1g46,4.853450286505193
1g48,3.9951648585272097
1g4o,4.043112624959437
1g52,4.776676269195454
1g53,4.043755983559036
1g54,5.629097814466534
1g74,3.7515530155299723
1g7f,3.470839093742309
1g7g,4.293845231705177
1g85,3.9084395595397625
1gai,4.215999859529624
1gfy,2.500933817284594
1ghv,5.05865913993255
1ghw,5.003977377801977
1ghy,4.393318539978249
1ghz,4.214693412161123
1gi1,4.0970905910275395
1gi4,5.285590939935055
1gi7,4.344825436114848
1gj6,6.7705910409124
1gjc,4.995526008674525
1gnm,6.285846207524813
1gnn,6.064608039667613
1gno,6.020646650978277
1grp,3.0642049903840594
1gvw,5.813714082243333
1gvx,5.732632087501847
1gwv,3.4866124209644185
1gx8,5.371809389932151
1gyx,3.3725457201543896
1gyy,3.4320949434831056
1h0a,1.9568811828825488
1h1s,5.029941296437093
1h2k,2.214316291529995
1h2t,5.285092851830144
1h46,4.249415123220004
1h4w,2.765792297736057
1h5v,3.1501645613857656
1h6h,2.3984212404967606
1hbv,6.543080720263168
1hdq,3.4974658552574156
1hee,3.6944578704647872
1hi3,3.3781870994721137
1hi5,3.2446781476344455
1hih,7.034242467979636
1hii,7.48836438116061
1hlk,4.479562240910623
1hmr,3.924032781493242
1hms,4.082739963402276
1hmt,4.04377883696237
1hn4,5.610506288763908
1hos,6.866017204822017
1hp5,2.7622762089989683
1hpo,6.606214598521303
1hps,7.64817342365332
1hpv,6.276619806054929
1hpx,5.406910655607516
1hsh,6.139166724576606
1hsl,2.5734231884361205
1hvh,5.761174683097633
1hvi,6.878746998693805
1hvj,6.877468923653898
1hvk,6.908036754620133
1hvl,6.866406495903159
1hvr,7.61266389989357
1hvs,6.882962016311188
1hwr,5.688295379682399
1hxb,6.986426779327296
1hxw,6.196733331183371
1i1e,5.3407055186819665
1i2s,2.8227199979738478
1i37,6.335965279598454
1i5r,7.076712809924942
1i7z,4.912147047333638
1i9n,4.655913863581371
1i9p,4.477726861641269
1ie9,7.240692663411497
1if8,4.961011733981463
1igb,2.952317281911907
1ii5,1.8786280491962253
1iiq,5.884921912083134
1ik4,2.9615110030557816
1ikt,4.614953856317504
1ivp,6.978414083996516
1iy7,4.218626595066676
1izh,7.093081728719151
1izi,6.564397790650901
1j01,4.170954403072851
1j14,2.5657083457234817
1j36,4.849120660418409
1j37,3.4809247177401517
1j4r,5.310026838907747
1jak,4.06687215938614
1jao,3.997520032845837
1jet,5.003487397742074
1jeu,5.074938917759896
1jev,5.6981990997696075
1jgl,7.405579492954929
1jlr,4.948605725648189
1jmf,4.483186921738489
1jmg,3.582207845413882
1jn4,4.583024529544916
1jq8,4.0581931515033425
1jqy,3.264794548290449
1jsv,3.077104161960024
1jvu,3.267103032860328
1jzs,5.4733057516119645
1k1j,5.854166535216026
1k1l,5.67098122954779
1k1m,5.764805188971973
1k1n,5.089638302070194
1k1o,4.030892903477632
1k1y,5.286811279399261
1k21,4.764861611885939
1k22,4.95179047362998
1k27,4.98998998010097
1k4h,4.424919531730561
1k6c,6.482369620281962
1k6p,6.3594972391921365
1k6t,5.973028335806884
1k6v,6.961823310205162
1kav,5.806631072490166
1kdk,7.305859137038758
1kjr,3.2739339616872436
1km3,3.738792471125161
1kmy,4.482211333318004
1koj,3.5755642419598948
1kpm,4.381313841984783
1kug,6.128409686253638
1kui,2.6168884154827134
1kuk,4.655711139140456
1kyv,5.630989606143927
1kzk,6.450913232685326
1kzn,5.112418597707479
1l8g,4.122011711503771
1laf,4.650599048822393
1lag,3.2671169173773706
1lah,3.5399743271641975
1lan,1.821118467035404
1lcp,2.1272621091168817
1lee,6.3432276464351345
1lf2,6.1821208037951845
1lgt,4.775914596766146
1lgw,3.7191510934884504
1lhu,6.830892004717398
1li2,3.7886876873259747
1lke,7.201609234311387
1lnm,7.38040864720811
1lpk,6.397926190958928
1lpz,6.081611659256049
1lrh,4.825951440922727
1lst,3.452242587216924
1lyb,5.519408835798682
1lzq,6.662083149677786
1m0b,6.098356404297491
1m0o,4.951851869775244
1m1b,3.665334518901416
1m2p,7.060077217472147
1m2r,6.550333736659532
1m2x,3.4309304714217546
1m48,5.0498940818743066
1m4h,5.453041176579172
1m5w,4.536808786666695
1m83,6.312209623701752
1mai,2.146526316937436
1mes,6.345605955786571
1met,6.934849132659478
1mfa,3.059844405303221
1mfd,3.9363713082757954
1mfi,3.774285904459819
1mmq,4.957728977881448
1mmr,3.6435241984226883
1moq,2.4113495182611224
1mq5,4.8620413751429465
1mrn,7.202781759042887
1mrs,4.567886089642872
1mrw,5.347968127835697
1mrx,6.251144899876932
1msm,5.8373093850416415
1msn,7.370478186477037
1mtr,6.70898912267501
1mu6,5.577602798744814
1mu8,5.810047205773619
1mue,5.873953318486622
1my4,3.789379178878945
1n0s,6.912255724253702
1n3i,5.7156658371992055
1n46,7.551194793538676
1n4h,6.0750122979970325
1n4k,2.695636998224791
1n51,4.564105677227326
1n5r,4.351945080708324
1ndv,2.915811735649816
1nf8,4.995235074999175
1nfu,6.491374743819014
1nfw,5.444072247626595
1nfx,5.635962449095215
1nh0,5.428107521750718
1nhz,4.924149859820856
1njc,3.92023641528964
1njd,4.820355316055839
1njs,7.16660783573531
1nl9,3.960799953142083
1nli,1.953212575219906
1nm6,4.048142055186737
1no6,4.137633817964935
1np0,3.286254144819446
1nq7,6.692478508362406
1nt1,5.6985120897746535
1nvr,8.445824646926688
1nvs,8.042255362646058
1nw4,5.502664619247113
1nw5,4.369360671753981
1nw7,4.0208541790701045
1nz7,3.4646180781744698
1o0f,2.913634206790332
1o0m,2.1962107365532506
1o0n,1.8649675052380388
1o1s,5.3995421214282935
1o2h,5.6770229130132535
1o2j,3.9437114788698238
1o2n,3.8585973593340426
1o2o,5.3604902909708745
1o2q,5.411705220660492
1o2r,6.369886880932799
1o2w,5.132709245555022
1o2z,5.7882166355836375
1o30,5.9058472782117
1o33,5.086367833808117
1o35,5.07290010291987
1o36,5.622290414125363
1o38,6.912020701698202
1o3d,6.282909562222892
1o3i,5.480098952673738
1o3j,5.439683781552855
1o3l,4.989195659821132
1o5a,5.894644548057418
1o5c,4.632034645142355
1o5e,6.132150287060701
1o5g,5.886469091446448
1o5r,6.5811266052200175
1o7o,4.2772330191003505
1o86,3.659166601993531
1oar,7.386173961002247
1oau,3.6761959223165315
1oba,1.8821492956181547
1ocq,3.4134431145600455
1odi,5.856334635777308
1odj,5.14293597926355
1oe8,2.9616257601629594
1ogd,3.8224915836651916
1ogg,5.631933735816098
1ogx,5.582365168763274
1ogz,6.30636458399041
1ohr,6.576265660284551
1oif,3.1138651673932096
1okl,3.878200340468092
1ony,3.5294309775040427
1onz,4.770048965379512
1ork,5.021944173099294
1os5,5.390575424668096
1oss,2.3008419257803068
1owe,4.523840193091195
1oxr,3.917877341415219
1oyq,6.0766933751122885
1p19,4.6394429617854
1p1o,4.3246523035804705
1p57,5.592752363164397
1pa9,2.925150233319225
1pb8,1.1562837609374714
1pfu,1.9390430452390177
1phw,3.6675851571458784
1pkx,8.010755695226143
1pme,4.734045618007535
1pot,3.6761360786102704
1ppc,4.335317794484242
1pph,4.8224165695246395
1ppi,3.7976427135733686
1ppk,4.872532544200006
1ppl,5.8156597332563615
1pro,6.9366051714150885
1pvn,4.359863994345271
1pxp,5.506032607491688
1pyn,3.6441464639181973
1pzi,3.241352797059091
1pzp,4.5581134414283575
1q1g,4.5236260970888695
1q54,2.975580588704025
1q5k,3.086875688899903
1q65,4.26333182402379
1q72,4.373979861716992
1q84,9.442155032010673
1q8w,5.131630992147679
1q91,2.8992255929452746
1qan,4.805215911465478
1qaw,5.046797181733141
1qb1,6.503245953430944
1qb6,5.920149782170837
1qb9,6.405779476645665
1qbn,5.347987594955999
1qbo,5.971221390069913
1qbq,4.506038021417978
1qbr,6.599903770762611
1qbs,6.339298170730606
1qbt,7.2196934155644055
1qbu,6.579543647869459
1qbv,4.891037650150453
1qf0,5.303382369499379
1qf2,3.8498191548116587
1qft,1.7134743958225034
1qhc,4.931409908670801
1qin,4.616846732176328
1qji,4.1411037581236325
1qk3,3.4333940040602906
1qk4,4.285453317688491
1qka,5.286069305847095
1qkb,4.766483238374224
1ql7,4.645820921358864
1ql9,5.974899003433159
1qxk,4.950217501240671
1qxl,6.15240048406017
1qy1,3.771574261778555
1qy2,3.325196231358362
1qyg,4.652451127983154
1r0p,5.412418293598716
1r9l,1.6901684578219285
1rbp,6.629478823786631
1rd4,5.522445610501853
1rjk,7.347984071693274
1rmz,3.158259986754498
1rnm,3.429848914850443
1ro6,5.1491139423364745
1rp7,5.755917355213239
1rpf,2.471640646575353
1rpj,4.35986670479885
1rql,2.6630380626388988
1rr6,5.166832194869524
1rtf,3.393305981465146
1s19,7.4464098822483935
1s5z,3.9562758301525065
1sb1,5.50903377907559
1sbg,6.87482845223758
1sdt,8.382662101978873
1sdu,6.028896150574904
1sdv,5.666538516342971
1sgu,5.603978939481243
1sh9,5.953434659238698
1siv,5.2521542658089
1sld,5.16130886753973
1sqo,4.6547366290724685
1sqt,4.279394859388204
1sr7,6.799803610115515
1srg,4.139879876013647
1ssq,1.9545228609404108
1stc,6.584416338103768
1str,4.10278507912915
1sw2,1.7734960337232508
1swg,4.110751679262291
1swr,4.408076172810301
1szd,2.9850708426291988
1t31,5.550729159546008
1t32,5.751253095944693
1t4v,4.463833286436624
1t5f,2.975468929674433
1t7d,3.863465965076428
1t7j,6.429189943996681
1ta6,4.348027758327908
1tcx,6.428638567791514
1td7,4.609378523252586
1thz,4.146595661678708
1tjp,6.101366074464872
1tng,2.610638948895692
1tnh,2.8405700397546303
1tni,2.925746922417945
1tom,4.623548392940227
1tpw,1.5613916178281526
1tq4,4.248105330811255
1txr,4.455512736039654
1u0g,3.0191778993594376
1u1w,4.287753134635849
1u71,5.890353241372415
1ua4,4.773114173615069
1ucn,4.712184401233822
1ugx,1.841945124565001
1uho,6.738389674948929
1ui0,1.4893439726106752
1uj5,3.327662364927904
1uml,6.361393796590246
1uou,4.144013846809412
1upf,2.9491176813939375
1usi,4.803667747012583
1usk,3.249650679570553
1usn,4.005162725032881
1utj,2.8703964917198057
1utl,2.8181044365212715
1utm,2.7193932669921015
1utn,1.9929345259794515
1uv6,2.718343726905901
1uvt,5.745601770780925
1uw6,3.406837430868052
1uwf,3.1545594994113486
1uwu,1.8126123008428119
1uz1,2.826458788897391
1uz4,4.411013908122586
1uz8,5.067840746953484
1v0k,2.341662051780999
1v1j,4.928334427913331
1v2j,3.055419980202455
1v2k,5.710885996029543
1v2l,3.6272735428385117
1v2n,5.203965688691272
1v2r,5.245342126545667
1v2s,3.3658585576508093
1v2t,5.289424856121356
1v2u,3.0418632912333954
1v2w,5.290025265306111
1v7a,5.633233057314705
1vyf,4.191870798474411
1vyg,4.86169345782418
1w0z,4.382837414171763
1w11,4.217539318471936
1w13,4.46440309372613
1w3j,2.1969653399447564
1w4p,3.433771936086058
1w4q,2.9767554464657295
1w5v,7.594237460872295
1w5w,8.634194992002323
1w5x,8.34882567383787
1w5y,7.290218928060975
1w7g,4.8010354652463265
1w96,4.692070431242641
1w9u,1.5960266265540515
1w9v,1.971027625919323
1wc1,4.092016202244421
1wcq,3.8285508038902165
1wdn,3.587853982521003
1wht,4.0524406480372726
1wm1,4.258595293279301
1wn6,4.802563418670879
1ws4,2.152636724140753
1wvj,5.613841440689138
1x38,5.283827804454213
1x39,4.027152022881813
1x8d,2.6166684578030734
1x8j,6.283219974733183
1xap,9.546058725296477
1xbo,5.340121535428795
1xff,1.9947174681726836
1xgi,4.324039299866259
1xh4,7.926791089386344
1xh5,4.274995233651893
1xh9,4.779185677066127
1xhy,3.050310358608715
1xjd,8.321662557276465
1xk9,5.3641884688077255
1xka,5.7573226358782295
1xkk,7.256082006795442
1xow,6.348838460211743
1xpz,4.965562725435067
1xq0,5.292031630479309
1xr9,8.293854352763244
1xt8,1.3433721967424328
1xug,5.236656345871985
1xws,6.085010777885746
1y0l,5.390095991908028
1y1z,1.7196409588553756
1y20,1.4324983849083073
1y3n,3.778962760051344
1y3p,6.296276784829283
1y3v,5.3337366627414715
1y3x,4.951638431756526
1yc4,5.150181381131184
1yda,3.014256246092733
1ydb,3.1640931451585734
1ydd,2.3458876795126344
1ydk,2.9606252180827495
1yds,4.617096618509519
1yet,4.1640827212648635
1yfz,4.6360311827144685
1yp9,5.831217439524556
1ype,5.598456818740462
1ypj,6.394910895871754
1yq7,5.181106212835886
1yqj,7.60537911669974
1yqy,4.602388254728815
1yvm,4.009507234570004
1z1h,6.019056252023987
1z4o,2.0269642378766854
1z6s,2.4432652577922185
1z71,6.171148068325828
1z9y,4.052073520014456
1zdp,3.898433771514921
1zfq,3.023691247567421
1zge,2.980793274737931
1zgi,6.082699145692358
1zhy,7.475556629089261
1zog,4.3376336584825745
1zoh,5.081405535395591
1zp8,7.078566742686215
1zpa,6.441858219315622
1zsf,6.964162606511856
2a14,6.438229568984774
2a4m,3.7869252013945895
2a5s,1.6417183338346586
2aac,3.625034702353284
2afw,3.12526780369958
2afx,3.4040649102029357
2aj8,5.165331687768162
2am4,5.916647981067489
2amt,6.301950516102519
2ans,5.518616946183668
2aoc,5.393159108170413
2aod,5.489884634381165
2aoe,5.3705058541153985
2aog,5.224022223296775
2aqu,5.8167939619018085
2arm,3.684282250664721
2avm,5.17074521549781
2avo,6.070108507381658
2avq,5.21106982249556
2avs,7.230760483145357
2ax9,4.754205524843693
2azr,2.9671055978279077
2b07,4.5490292600807845
2b1g,3.2757010899867987
2b1i,5.346904780673984
2b4l,2.2752075385538455
2b9a,4.921626570194212
2bal,6.116312927328548
2bes,4.600276592805769
2bfq,2.863683458880179
2bfr,5.166132320781818
2bo4,2.029206711972666
2boh,4.793627218550471
2boj,3.357935508386306
2bpv,5.916943622278341
2bpy,6.570725399906052
2bq7,4.127507563393602
2bqv,6.492979612126566
2bt9,2.0726113817800846
2buv,2.705861458649672
2bvd,4.765983512339301
2bvr,3.0409231485510047
2bvs,5.3741453637473615
2byr,5.542748289265925
2bys,7.87011735864891
2bza,2.688039157729803
2c1p,5.335613153471241
2c3l,4.593363449801421
2c80,3.8956304280686957
2c92,4.991604536094219
2c94,6.368156474907542
2c97,4.552179943781463
2ca8,2.8422763752034266
2cbu,1.746263669444598
2cbz,3.0510716725586784
2cc7,6.458110396251162
2ccb,3.988563522605235
2ccc,5.6061282905144045
2cej,7.222339424466532
2cen,3.6147600956227253
2ces,3.4813108174807885
2cex,2.59676679501772
2cf8,4.469371967174434
2cf9,7.524424080708326
2cgf,2.6647051708296874
2cht,3.6677999658840754
2cle,3.9172751223469473
2clh,7.079522186316228
2cli,5.983241056761854
2clk,3.568726311613644
2cn0,7.9289251781269074
2csn,3.4034075552628265
2d1n,5.609821383374677
2doo,5.167357540727878
2dri,3.4095818937112714
2dw7,2.7132210177301888
2e1w,5.975952180773193
2e27,5.555741620300749
2e2p,3.6578800196267443
2e2r,7.330763979454221
2e7f,3.8429593934354385
2e91,3.2629627229554834
2e92,5.177251536446561
2e9u,2.532349674371081
2epn,2.817023367739568
2erz,5.7880352974958
2euk,6.027906312357609
2evl,3.511255620089983
2ewa,6.492829470485086
2ewb,3.0100796731991792
2ews,4.016364802346732
2exm,3.9703806283815473
2ez7,1.7344518056509508
2f1g,5.361712250878297
2f34,1.7220188851366571
2f35,3.9991215961487043
2f6t,2.961408355555723
2f7i,3.7913518819673726
2f7o,1.3730852031102265
2f7p,3.3330607957225626
2f81,6.762422969558817
2f8g,6.393251966009448
2f94,5.354232768799238
2f9k,4.80846629905534
2fgu,5.061276640422928
2fgv,7.453562759528621
2fle,6.616588990746098
2flr,4.382257363505003
2fmb,6.96415311118093
2fpz,2.6287761370029794
2fqo,2.4653541055935264
2fqt,3.70726252397061
2fqw,3.5564420251948348
2fqx,3.346084670893211
2fqy,3.971231903160139
2fu8,2.17905730757248
2fw6,1.937309591046409
2fx6,2.1828267091346696
2fxu,3.8860703085594395
2fxv,5.129204121960187
2fzg,4.125356678124068
2gh9,3.7472332596473317
2gj5,6.228819785572955
2gkl,1.4713251542315566
2glp,4.794971970748422
2gst,2.637810392087072
2gsu,3.883107721593747
2gv6,6.18595712733058
2gv7,5.983038700770825
2gvj,6.182707406693302
2gvv,3.999573357841654
2gz2,3.851259061417032
2gzl,6.635539153174226
2h15,3.8810291884081556
2h21,3.931945487317152
2h4g,3.648019788523078
2h4k,3.5983835746734836
2h4n,3.613767300193712
2h6b,3.846106559110447
2h6t,5.398420186001337
2ha2,4.200038339395144
2ha3,2.045707715219357
2ha6,4.238641423660654
2hah,5.962040506733359
2haw,1.5671999725434091
2hb3,6.253486772571759
2hhn,4.945382261897214
2hjb,3.7030750144304934
2hkf,3.362977048220725
2hl4,3.809228573627217
2hmu,4.9600880638621145
2hmv,4.067651183090053
2hnc,2.6430784048903524
2hnx,3.868393552196345
2hoc,4.999617581160946
2hs1,6.438016230057906
2hu6,5.8083622754137565
2hxm,4.1004184159847075
2hzl,2.066193083054186
2i0a,4.7564993205038535
2i19,4.455681501120244
2i2c,6.014886902149202
2i3h,3.8113729183743876
2i3i,4.067123326627232
2i4d,6.075796284924812
2i4j,6.589924527696047
2i4u,5.988047728507483
2i4v,5.977058448029784
2i4w,5.22730814988765
2i4x,6.049018262613197
2i4z,6.1567246581521555
2i6b,5.681770531011749
2i80,4.0176593936666745
2idw,6.157485596135979
2ihq,5.700650099239238
2iko,6.236373639000862
2isw,1.7667998581562059
2iuz,4.648209285618739
2izl,3.181978545243465
2j2u,5.438221238288397
2j34,5.178258557845342
2j47,3.6006500950714915
2j4g,4.50300103687324
2j4i,5.741753270912473
2j75,4.301521516029803
2j79,2.0649548273946716
2j7b,3.3182665863395244
2j7d,3.756121861003604
2j7e,3.466157056229857
2j7f,0.36387058130730365
2j7g,1.4094242014198564
2j94,5.148435559522632
2j95,5.168634436658026
2jdp,2.8738206864168077
2jds,6.95802629699006
2jew,2.494017682094933
2jf4,5.59977628502954
2jfz,7.046860171480833
2jg0,5.483692804277994
2jgs,4.38287516009627
2jh0,4.283797248038487
2jh5,4.780473387331339
2jh6,4.538192075164074
2jiw,2.069130460372871
2jjb,4.729897180399323
2jke,2.310895341168357
2jkh,4.013899716144311
2jkp,1.3570087790309024
2jxr,6.161871477249624
2nmx,3.7961515356783577
2nmz,6.74493031419753
2nn1,4.127225134130665
2nn7,4.075944016913327
2nnd,3.8248430944997884
2nt7,5.297405620560297
2nta,4.387842230351348
2o0u,5.717802683473187
2o4j,8.011230286904436
2o4k,7.225773540006526
2o4l,7.548564954095105
2o4n,7.656237460220927
2o4p,7.4273380233690345
2o4r,7.605151841511271
2o4s,7.77859258081845
2o4z,1.8795204398069312
2o8h,3.506621854881434
2oag,6.248526496798786
2oax,8.372457506555707
2ogy,3.603987459076579
2oi0,4.910807820963629
2oiq,7.336370578464305
2ojg,4.974191855927741
2ojj,7.0488529319257465
2olb,5.196721578903659
2on6,5.195491399368808
2ot1,3.542505016467166
2ovv,5.687398468248852
2ovy,5.049036686716667
2oxd,4.13354346372539
2oxn,3.54971630936521
2oxx,3.6075274688319943
2oxy,3.6495309339560253
2oym,4.586376337644561
2p09,1.8315149057398759
2p16,8.381413544652782
2p2a,7.322399111684002
2p3a,4.657176252964115
2p3b,7.006705693533862
2p3c,6.33507925355743
2p3i,2.404554586006416
2p4j,5.862741745841846
2p4s,5.371422241955166
2p53,3.6370746862375825
2p7a,3.955298556441932
2p7g,7.296080642405014
2p7z,6.828709402604941
2p95,6.045207854511377
2pbw,4.559973522047932
2pgz,5.347770843454147
2pk5,4.629985926946134
2pk6,4.334220908894393
2pou,3.9463845881442174
2pov,4.369134007887583
2pow,3.8467780891570253
2pql,4.685685345799283
2pqz,7.829235674750079
2psu,5.961274829827473
2psv,5.709185877137182
2ptz,2.4924133850227563
2pu1,3.0638132183530957
2pu2,4.474699232533078
2pv1,3.2196458322957127
2pvh,6.299320869013719
2pvj,6.222945550682058
2pvk,5.2147025822237705
2pvl,5.94240795701481
2pvm,4.565713343422447
2pvu,3.2812431602488155
2pwc,7.320788822469289
2pwd,2.6607737787311474
2pwg,4.266635145606264
2pwr,6.8137985339969225
2py4,3.0960610925735548
2pym,6.967578285138581
2pyn,7.102051034693576
2pyy,2.4417016928396706
2q1q,3.839186806096726
2q2a,2.4530586227612012
2q38,4.200091193239935
2q54,5.570512357102802
2q55,6.775445985226884
2q5k,7.34373746350403
2q63,5.960221949762992
2q64,6.2994069740035465
2q6f,5.223199976601674
2q7q,4.431187027205581
2q88,3.255809560800471
2q89,2.5480806660569644
2q8m,3.7898903179635632
2q8z,4.552141385393452
2qbs,4.516712734397446
2qbu,3.9191859484031846
2qbw,2.658419460094222
2qci,6.170364534901802
2qd6,6.349957312133445
2qd7,6.020551382906673
2qd8,6.916732833988779
2qdt,1.7262540868898053
2qg0,4.224403639927976
2qg2,6.55211609595952
2qhy,6.2544186381701
2qhz,6.909898573926981
2qi0,6.94519086537588
2qi1,5.478081360976684
2qi3,5.741479322746217
2qi4,5.7635954458933485
2qi5,6.092803034649963
2qi6,5.673221435946184
2qi7,5.892852034757139
2qm9,5.154205275826159
2qmg,6.099559793226199
2qnn,8.207827703787691
2qnp,5.9707502083170905
2qpq,2.505111495732331
2qpu,5.2269967974620055
2qrk,2.8813904278271933
2qrl,1.8193060654176811
2qtg,3.362230003497345
2qtt,3.639629136735215
2qu6,6.126025186575966
2qw1,2.3859885822844262
2qwc,3.6201005110529265
2qwf,2.2444334478991776
2qzr,6.44767791288579
2r0h,2.452275666713749
2r0z,4.654461864855675
2r1y,2.790090053924671
2r2m,5.02946701952115
2r2w,4.319094960394544
2r38,8.276866578711259
2r3t,8.586441735102243
2r3w,7.978097818932771
2r43,7.789606849929468
2r58,1.8658926425482538
2r5a,1.4946006548704984
2r5p,5.873010558613571
2r9x,5.235466597673794
2ra0,8.147197713401223
2ra6,3.7615523072096235
2rcb,1.50646134369401
2rd6,4.86830318740885
2reg,1.9510504591175684
2rfh,2.4830912899691997
2ri9,1.2161734016076096
2rin,1.8824981033063495
2rke,1.5431923269399632
2rkf,7.015623995122397
2rkg,7.357416738007956
2sim,3.261025158386124
2tmn,2.974411861522002
2tpi,3.70970975013528
2uwd,6.759915992352965
2uwl,4.602602336844567
